userId,username,type,description,amount,createdAt
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:30:23.237
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:30:54.5
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:30:58.832
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:31:54.273
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:36:35.309
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,REFUND,Engine Sync Failure - Refunded,2,2026-04-28 14:36:36.058
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:36:58.763
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 14:37:33.93
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:37:34.83
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:38:48.288
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 14:40:38.907
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:40:39.625
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:43:22.777
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:43:28.812
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:44:06.574
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:44:40.7
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 14:44:46
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: PDF,-1,2026-04-28 14:45:25.364
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 14:47:51.616
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export Full Pack (3 formats),-4,2026-04-28 14:48:43.438
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:49:15.635
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 14:49:47.65
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 14:49:48.193
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 14:50:57.964
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:51:03.473
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:52:42.742
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:52:49.185
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:53:13.977
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:53:45.354
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:54:11.71
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:54:16.899
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:54:48.772
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:54:54.545
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 14:55:38.232
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 14:55:38.863
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:56:23.568
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:56:30.534
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:56:31.373
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:56:32.126
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:56:32.827
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:56:33.368
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:56:33.954
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:57:47.994
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:57:53.282
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:58:16.729
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:59:01.443
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:59:14.858
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 14:59:47.901
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,REFUND,Engine Sync Failure - Refunded,2,2026-04-28 14:59:49.695
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 14:59:50.317
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export Full Pack (3 formats),-4,2026-04-28 15:00:22.368
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 15:00:53.145
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 15:01:30.149
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 15:03:10.71
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 15:04:00.052
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: PSD,-3,2026-04-28 15:04:04.543
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 15:04:41.444
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 15:04:46.938
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 15:07:51.232
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 15:07:52.29
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 15:07:53.423
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 15:08:57.452
cmoilcgeq389cqo0f7wk908dj,BANNED-Attacker,USAGE,Export: TIFF,-1,2026-04-28 15:09:22.231
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,BONUS,Hoşgeldin bonusu (tek seferlik),10,2026-04-28 20:04:40.707
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:06:20.838
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:06:50.285
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:07:04.259
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:08:15.535
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:08:16.206
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:08:16.846
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:08:54.453
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:08:55.138
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Desen üretimi,500,2026-04-28 20:09:27.808
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: PDF,-1,2026-04-28 20:09:48.492
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:11:42.936
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:13:20.216
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 20:14:50.245
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:15:23.661
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:16:45.366
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export Full Pack (3 formats),-4,2026-04-28 20:17:09.956
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:18:25.302
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:18:26.152
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:18:42.106
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:18:42.811
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:19:16.178
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:20:00.516
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:21:02.616
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:21:34.532
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:21:35.442
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:23:26.592
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:23:27.242
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:23:27.879
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:23:28.494
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:23:29.114
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:23:29.799
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:23:30.47
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:24:01.978
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:25:24.824
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:25:25.746
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:26:16.194
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:26:56.999
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:26:57.986
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:26:58.993
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:00.012
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:01.059
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:02.071
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:03.379
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:04.323
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:05.33
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:06.387
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:07.384
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:55.066
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:56.073
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:57.002
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:27:58.028
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:28:37.855
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:30:00.684
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:30:01.825
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:30:40.752
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:31:13.599
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:32:06.598
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:32:07.594
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: PDF,-1,2026-04-28 20:33:12.042
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:35:09.955
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export Full Pack (3 formats),-4,2026-04-28 20:37:52.888
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 20:39:11.049
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,REFUND,Engine Sync Failure - Refunded,2,2026-04-28 20:39:11.143
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:40:18.309
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:40:55.657
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 20:41:36.403
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:42:47.725
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:23.426
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:24.023
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:24.56
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:25.105
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:25.547
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:26.116
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:26.657
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:27.177
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:54.919
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:55.605
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:43:56.31
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:45:15.167
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:45:15.711
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:45:16.243
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:46:03.543
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:46:04.066
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:46:04.607
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:46:05.154
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:46:45.671
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:47:18.437
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:48:05.145
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:48:05.704
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:48:06.197
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:48:06.733
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:48:07.187
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:48:07.762
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:48:08.287
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:51:45.437
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:53:45.167
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:53:45.853
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:54:45.266
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export Full Pack (3 formats),-4,2026-04-28 20:55:05.746
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export Full Pack (3 formats),-4,2026-04-28 20:55:06.523
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:55:43.702
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: PDF,-1,2026-04-28 20:55:44.471
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:56:14.24
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:56:41.271
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 20:57:13.646
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,UPSCALE_8K - Sapphire Refine Core,-1,2026-04-28 20:57:14.248
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,PATTERN_GENERATION - Sapphire Neural Core v4,-2,2026-04-28 20:57:15.022
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:58:34.279
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: PDF,-1,2026-04-28 20:58:35.619
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:59:11.79
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:59:47.719
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:59:48.58
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 20:59:49.551
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:00:33.344
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:00:34
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:08.176
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:09.234
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:10.302
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:11.5
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:53.63
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:54.642
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:55.949
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:57.27
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:58.577
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:01:59.871
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:02:32.814
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:02:33.877
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:02:34.988
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:02:36.038
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:02:37.23
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:02:38.321
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:02:39.352
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:02:40.423
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:03:26.351
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:03:27.84
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:03:29.224
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:03:30.708
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:03:32.037
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:03:33.431
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:04:13.318
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:04:14.195
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:06:26.268
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:06:27.59
cmoj21o5038omqo0fgdgjpgri,BANNED-PenTest User,USAGE,Export: TIFF,-1,2026-04-28 21:06:28.843
